x,y,t
1.9201134367719015,5.189456423024902,1
-0.07698029452429189,1.7732646695794867,0
0.14215758484753493,2.9449630552061508,1
-1.9437375351489923,-0.3234428786073603,0
1.4617725320770623,5.072823519154182,1
0.3176577575247208,4.344836473347851,1
-1.7368697255398131,0.948973696898368,0
-1.4723634796078682,0.6639469920638289,0
0.052050694841498046,2.694333107988686,1
1.8552402777390689,4.709745832464256,1
-1.385641625381714,0.8431515743241014,0
-0.3441005355392708,1.228662789188181,0
-0.3188111766260908,1.6595027529570106,0
-1.1804253856385452,0.5965488055608799,0
1.78585310012769,4.947791066992724,1
-1.7818157361438813,0.49882876871407456,0
-0.4348666785171087,2.1520060723656265,0
0.9642595904915061,4.084881755356706,1
1.3977257105665575,4.974932091736456,1
-0.10180297168794805,2.4727407641636154,0
0.796395058797065,4.188682392578215,1
1.4116876814887154,4.496344038577163,1
1.1398291550405224,4.409646779909824,1
-1.6102356834308256,0.19678973969432834,0
0.9548853304776586,5.163871108308374,1
-1.1965726736304045,0.5543524596099012,0
-0.8305074408286086,1.6683722746519183,0
0.3939895458352103,3.039436287360587,1
-0.6891807290206016,1.635005409840398,0
-0.6773242235479513,1.213245815055551,0
1.4248814758022341,4.840500390488184,1
1.0893988598815687,4.355715960300796,1
-1.9706812036536276,1.03846975350191,0
0.782345843202326,4.2689049692205705,1
-0.25043092064711114,1.7148475031538766,0
-1.8237963722453978,1.0582635222496424,0
-0.373700712612989,2.168000605000837,0
0.6945056068084421,4.749540488211707,1
1.4109985445778968,4.736307263816828,1
-0.3070645087704178,2.014050541881958,0
-0.7051365562892427,1.6975202974482755,0
-1.6915120186318457,0.6698426912702891,0
0.4255008989739091,4.6739659668119335,1
-0.5934766510478902,2.10052955950706,0
-1.5809354836458378,-0.3600088882666397,0
1.2828701298487148,4.684617738493104,1
-1.8222115730715953,-0.21816674941980507,0
-1.9814294110130937,-0.24959430791434156,0
0.03134944617299196,3.258870319856179,1
-1.4743366832814426,0.6746438656509384,0
1.708684693413426,4.675900717318084,1
-0.20346449471484718,1.3430176093632755,0
-1.5007840791127793,1.313932695198735,0
1.0053414152058107,4.39642042701732,1
-0.1257343700756408,1.4055204471694616,0
-1.2096121988482507,0.7447509792583394,0
-1.634715911857766,0.14786892469973156,0
1.568893655987834,5.34403748687963,1
1.6522287279927172,4.8346459382222555,1
0.6503563193506707,3.5553675248909933,1
-0.6515928937821096,1.1779198286144987,0
-1.4435982116092858,0.7330156564547146,0
1.4894509904240691,5.178856707519994,1
-1.100545579519029,1.191996723518652,0
1.387715329526392,4.313125155559728,1
-1.2133219040581498,0.48913618992122887,0
1.7556116824134693,4.741545336638594,1
-1.7732631150140836,0.4734783297336076,0
-1.5801313440005158,0.4495713448736326,0
0.5169221245879569,4.220826040472951,1
-1.0917065682937777,0.6660884716954114,0
1.6052536224928113,4.388105381847632,1
-1.6424831340383812,0.904524911631353,0
-1.28283144230321,0.36154496945791437,0
-0.0642402817963399,1.3172286450498591,0
1.4756387888914486,4.710513912600909,1
-1.3246246712366863,1.492255028587524,0
1.3284810549953416,4.422593821222363,1
-0.6425819430302031,0.6656323922507579,0
1.189014386115403,4.707108840287756,1
-1.364179864651256,0.17419009814164177,0
0.8907707331000769,3.7922206195209105,1
-0.5393220894076864,2.356852805527429,0
-1.2655596793681472,1.6043744446624646,0
1.3480962209136096,4.702657903842251,1
-0.9505498658498777,0.7022249068345138,0
1.0957043813332175,5.354444757195138,1
1.158530924669035,4.2552407746931316,1
1.9796313864748365,4.736979614690859,1
-1.2971271798376653,1.0013256498995062,0
-0.34329402322276126,2.063750229003685,0
-0.11504000781238855,2.7732773432988544,0
1.7216260932677017,5.256575369139997,1
-1.1754417577508214,0.8511955382975345,0
1.3456303917781884,3.738248809292348,1
-1.2991507893889476,1.9909546538821508,0
-0.3959331595022335,1.0864332651887847,0
-1.1526701008428617,0.2544115528203823,0
-0.8060498960658058,1.7344026441213756,0
1.640846101902215,4.715017651464783,1
-0.7075234576947773,1.311659476754002,0
0.03712961691515515,2.671036809011508,1
0.031676202676745646,3.9872116336006296,1
-0.7858534033192002,1.5481932070404123,0
1.4849384613886243,4.7519889087971645,1
1.208073705898225,4.515920029497815,1
0.8524709237024495,4.898478306751167,1
-1.3663505923787702,0.6834116544885723,0
-1.7266463683211724,0.22148899701870078,0
0.10046970440589531,4.4772023688288005,1
1.654578281988115,4.396205426157355,1
-1.0797084303946525,0.8745964076561785,0
-1.8576008660882488,0.4236071891937598,0
-0.15166865524018913,1.2715400046764151,0
-0.4070427027387651,2.1475011922905685,0
1.768566243044984,5.2049847322570875,1
0.8348544806762646,5.135855668311161,1
-1.40833903488417,0.9853095915571319,0
1.370274629176436,4.685169385367583,1
0.5617373994888659,4.236278569158615,1
0.7404521637118879,4.612112626805786,1
1.455637133632075,3.914440343243486,1
1.5788493523530636,4.561023994554173,1
1.8875881767722582,4.776211582089637,1
-0.4817434155224496,1.820899542625503,0
0.6867029387544372,4.666725933980693,1
1.177482320663878,5.232978571332458,1
0.22185032597015342,4.053234245829646,1
1.7837808357802318,5.026253840435814,1
-0.7420809701745203,1.6975484477173641,0
-0.6783347200882153,0.9830573758497748,0
-1.8394344724387204,0.4709625674980732,0
-0.17004465581938222,2.6400113254809154,0
-0.005905259842346577,1.5701924528760967,0
-1.3193452832140813,0.496131995953947,0
-0.54749818776668,0.7343147421580799,0
-1.2982012016552114,1.6530140904699966,0
-1.9343716535540563,-0.3632022463402972,0
-0.3977597644844595,1.3235558203994844,0
-0.40675366114744715,1.6604557526407353,0
-1.5705381050370164,0.1050760418380261,0
-0.28618905033980235,1.505301552316655,0
1.4787618360656922,4.144204650035572,1
-1.465858773329395,0.8079128717673228,0
0.39854538491863245,3.429196856694408,1
-1.6369438787950163,-0.21598896573701143,0
-1.7522905561439672,0.8002250109406217,0
-0.7094756063666039,1.6002091632634818,0
-1.0267149267779208,0.6836660771284335,0
-0.022117488482422676,2.1696959367104323,0
1.8945602138578401,5.061895526740793,1
0.24834007910332856,3.3091393801817093,1
1.5121607805160822,4.49043331376199,1
1.938796181816219,4.863109099520572,1
0.6994842417866995,4.557087084079529,1
0.4474070648175066,4.458285427114845,1
-1.059557301828825,1.8150671281746793,0
-0.6298738867814335,2.582056936197275,0
0.42770049575601776,3.0932383597626423,1
-1.3530591358966957,0.5939733603032509,0
0.8150622822428213,4.333048400252592,1
-1.2644069259169646,0.8710366468980647,0
0.8021024980435314,4.427133749019314,1
0.6766313536888635,3.6192649982261647,1
0.25324679242641546,3.648075779444625,1
-1.799263736748753,0.3620674480052496,0
1.109986798265131,5.195214241350763,1
-0.6816554399031518,1.0466489626968496,0
-1.5995506972960807,1.4600408137120784,0
0.14019586047297494,3.532492226379412,1
-0.12581354661134148,2.4912211835128977,0
-0.9053134144291501,1.659092072893607,0
-0.5704615730554465,1.1201887651375388,0
0.5387169489528492,4.473942632433388,1
0.596067857888507,4.215239033927284,1
-1.0706488040574915,0.9153094698522481,0
0.32810711820174276,3.791837517492663,1
1.2580310942964794,5.643963984420965,1
1.4979084006093308,5.17932704947582,1
0.3390161959773308,3.5834935034065425,1
1.6488313644176085,4.934780725449313,1
-0.49264899894562175,1.6868459659645993,0
-1.2030806568962462,2.083038685721294,0
1.8092219614073373,4.205225386307634,1
-0.8021298762454045,0.9958986607468905,0
1.5503491277566939,5.587458712177827,1
1.9101646513111197,4.8417940330367735,1
-1.5849782621440105,2.2105102601709756,0
-1.7376430833004028,1.4478570142476945,0
-0.5124794340889522,1.8580381766864458,0
1.0908081784997092,5.396912290672357,1
1.959225678666912,4.22198435171895,1
-0.5773354118422827,1.0970158432424444,0
-0.6968144649864052,2.1825595848912847,0
-1.7177001877769995,0.5367498687593937,0
0.516571502123838,4.000371892066822,1
-1.2953557931549295,0.5179128159170138,0
0.9567212124282505,4.704738514292254,1
-1.7034587685619917,0.5119048563203994,0
0.10023175282606633,3.3398487344044527,1
1.4383885199726891,4.448884853609128,1
0.5086036748230254,3.6428604336171064,1
-0.08668367612881056,1.087012124552888,0
-1.5905509194632876,0.9201408401088327,0
-1.7932461866150935,1.045540626151359,0
-1.0144839657524978,0.669815403072687,0
-0.5175570942826044,1.0419543052052451,0
-1.323090251028344,1.561515646441641,0
-1.5617824468154304,1.3128206177917896,0
0.2208860567892854,3.821582492571588,1
0.8549968536884562,5.13301238385192,1
-0.3257849293590733,1.495315550551842,0
-1.4553987994656499,0.8742203308370285,0
0.4353642451518964,4.015975539786417,1
0.8198319180715403,4.528106475047602,1
-0.8732995322222621,1.767440949930747,0
-1.8449196518391529,-0.020700338641272298,0
-1.716160427046907,0.5764763956815333,0
-0.7592111016824203,1.4598083872923104,0
0.11905633742278576,3.672586404042261,1
-0.7873951104838213,0.8541628821018769,0
-1.3046382730446395,1.4177883188383038,0
0.1598484258922972,3.803377825098838,1
-1.84367837670486,0.661895169456867,0
1.3262157167759443,4.2394135360715515,1
1.5442688724936127,3.834392639663277,1
1.128151736163069,4.409996066043489,1
-1.4714749105679585,0.3304374720095297,0
-1.150606895527952,0.674733928466326,0
0.09088055557781738,3.303702318970224,1
-1.3191517219097229,1.7189049924568263,0
0.28017781700559974,2.924456190103489,1
-0.0913897726759565,1.7957552523802083,0
0.43002127934922196,3.71849876075923,1
-1.5227496669401432,1.1872087049814979,0
0.06875337785258484,4.233220939101874,1
0.6499948631704813,3.4220615009027107,1
-0.18851382562914543,2.1770371832211817,0
-0.8821417922961121,0.36908946907694573,0
0.27404259202242276,4.154889147408664,1
-0.8041139027284143,1.2544324143354697,0
0.0999718673767882,3.4260103254074314,1
-1.0942247265719303,1.2109780976522515,0
0.143317087821476,4.411169885912138,1
-0.7355482690732718,0.8854416512161409,0
1.6700199749749367,4.212443833728477,1
0.22871039535109716,4.0403717175647955,1
0.6022067537483937,4.119848278724109,1
-0.6392061436876659,1.8917356476563825,0
-1.449907409789145,0.4889099167736138,0
-0.7401763641157708,0.6943722433904426,0
1.6594041742340786,5.002578158734044,1
0.6646630224779058,5.1359843160334515,1
0.03939482820332296,4.744909436470047,1
-0.6830321497196539,1.00564759219611,0
-1.2228113324445045,1.6090855428091384,0
1.4183015356060937,3.8905152028738366,1
-0.059920103146779535,2.054331795899168,0
-0.9499842037229604,0.6381845047428764,0
1.1404897121217314,4.057841797742777,1
0.7322099987809749,3.999914922591471,1
1.113969117093892,4.164801316634551,1
-0.9187558777000056,1.3948081944397606,0
1.5524715027874496,4.494164217061396,1
-0.9894195915824429,0.9472209088508232,0
0.7509659785639369,4.766434645711982,1
-1.287376659896009,0.9014670881614377,0
-0.6658072174580347,1.7403687983628446,0
-1.7412179127986045,0.24388907526525339,0
1.1062396978229767,4.5481330253762255,1
0.2646392650528955,4.025611039881676,1
-1.465269168500543,0.6778128155694021,0
-1.3346406000482274,1.0043468200889294,0
-0.26694637901164286,2.550783469417195,0
0.6707577054391223,3.9219742800729858,1
0.16410503268260523,4.783200399732254,1
-1.101991290858523,1.2731486525586555,0
-0.23962839949902293,1.968011025099684,0
-0.30943978949878437,0.7879752327419807,0
0.4977060043808903,4.635031287619739,1
1.2786055589131093,4.646956020465323,1
1.8780036525500035,4.339674379605922,1
1.2196542657927,4.4247074897656375,1
1.043948416013699,4.088794469445346,1
-0.16455131724965089,2.0982468067738935,0
1.4561753475540362,5.645927894725262,1
-1.8479701641864086,1.2640362492371846,0
1.5319293082620802,2.992578319616737,1
-0.7902897094758723,2.342600002125107,0
-1.9105132805883742,0.9960331182496611,0
-0.6265411780401493,1.3687593868612589,0
0.34033815490946084,3.761797549815515,1
0.2491388913603294,3.993965115449436,1
-0.17560508392156482,1.655792539373859,0
1.1029429983768115,4.438573216807372,1
-1.4196383022695498,0.9584554093647829,0
-0.6211404821859463,2.3407078774517007,0
1.5271537361594012,4.005304987025845,1
1.7209624815403122,5.49018760900177,1
-0.5610964977612127,1.572976268467486,0
0.7843370411456982,4.044808597584901,1
-1.6867598279036513,1.2694790844319443,0
1.5198573513570204,4.538553756446943,1
0.4654856325569905,3.1249092386048063,1
1.9114026997241513,4.645622317461449,1
-0.5204851890728444,2.72206450110203,0
0.24313217193879577,3.1206259450730824,1
-1.0006651428002313,0.7060751467826797,0
-0.968562251451492,0.8386715796978743,0
1.6077564464433665,5.078279238842276,1
-0.872065882988037,1.346313278648849,0
0.9327963163317365,4.674857994965954,1
1.890050225300942,4.728687097711446,1
-0.5514565328302323,1.2165967481740227,0
-1.5166084100394364,-0.8847787527026623,0
1.1613587333817934,4.2340562238473165,1
0.8198888821156047,3.395795992337969,1
-0.9736642661725381,0.2691253820702265,0
0.16600931434873134,3.396500034315621,1
1.9599975693325637,5.370150310456413,1
1.3987373642730203,4.703282790147682,1
0.29818180501322056,3.1548914838699886,1
-0.9959548086303545,1.6250443172434785,0
-0.48761694376523534,1.9300487218151516,0
-1.4043108291307402,0.08670052448616439,0
1.9047434210919105,5.655107040733773,1
0.46386948719158827,4.500228672768216,1
-1.1693114652459307,0.8019292298294791,0
-1.4422950131391614,0.2003314177478176,0
1.385649289195252,5.067644881291864,1
0.17253994878715417,4.228899326373365,1
0.7103890881830375,4.257397091399783,1
1.4992190658058044,4.498797960417331,1
-1.555120455416592,1.2064763034933286,0
-0.967662955585515,2.4785049885594197,0
1.0650237310715123,4.243214737622395,1
-1.1291386213377224,1.0313008847967868,0
0.08665766698825861,3.4623859763182177,1
-0.6253406652740585,1.3220958928042437,0
0.24994981953910633,4.448915091700409,1
0.41372200306049045,3.856516141812727,1
0.056332355360348974,3.8818137354637376,1
-1.9537584665165517,1.2739552701215708,0
-0.7826024147923625,1.6558420264575824,0
-1.1819287158370115,0.6135348404609984,0
1.3564918736391745,4.5693675960556215,1
-1.125931222929037,1.021587527004025,0
-0.3297061323308039,3.2205195875194295,0
1.94007644615477,4.584104824645318,1
-0.5840133225222455,0.6398933684611853,0
0.2794405718260866,3.4663058963773294,1
-1.0103870060745073,1.1040224940282515,0
-1.9621242921031725,1.0268439317063143,0
-0.39501646844480254,1.3579299048691025,0
-0.9457138799041189,0.9568172886448831,0
0.09572371706553273,4.442921436252501,1
1.1952266415286905,4.125433805387859,1
-0.3783538980108818,2.132670642994299,0
1.354295050946912,4.6948900412551655,1
-0.9296037569772402,0.9694340309356919,0
-0.3096784690298233,1.7641071800703183,0
0.6640113854282421,3.909542580284665,1
-0.9270450819942728,1.3106050144362655,0
-1.5967367026253592,1.0353426838145792,0
-1.7761445777253537,0.7699634819597232,0
1.4342567944971298,4.140829484827151,1
1.689952225959602,4.698755226413224,1
1.679553417639955,4.635478193769684,1
-0.06988899521228698,2.8233533322060476,0
0.196194384453253,3.6488742157471044,1
-0.9685314086549188,1.8349283547613184,0
-0.15516980078323916,2.0698742225365003,0
0.0573871711093501,4.19865714212149,1
0.7645597281798353,3.300475885780889,1
-1.8200026858128115,0.21249165135945308,0
0.19551034781891818,4.220891535430169,1
1.8050648695502782,5.316668108777405,1
0.3221066154051284,3.29576097321948,1
-1.006628769697545,1.5007109163160532,0
-1.9385615455741854,-0.0021834908618780235,0
-1.863076674272092,0.7375482675335723,0
0.6065120813795901,3.7316981228110007,1
-0.06961091552433318,2.288030651457344,0
1.557904000239902,5.324645432421901,1
1.7654119260190066,4.1553583241422025,1
1.2259210849714268,4.714933530257688,1
-0.6294919878514302,2.027045477097727,0
-1.7999512712041983,1.1625164013969806,0
1.5483394843269562,5.091064089739456,1
1.249738234271189,4.627565901944566,1
1.5365617857483196,4.912980631378616,1
-1.1261971656831524,0.9009306920735709,0
0.6229053447764397,3.684234255265267,1
-1.151322255516174,0.9760684783242283,0
1.8455031371639126,5.341464715275725,1
1.6689860610665055,4.353047868501944,1
-0.22045598972897062,2.2027725853759046,0
0.3555364378634964,4.151983126156553,1
-0.9714725096284709,1.3145422515430252,0
1.0284895131125498,4.489556747201567,1
-0.1415115538722307,1.822390999472114,0
0.5080682109506505,3.9746599557454156,1
1.7501008600275645,5.364023814139819,1
0.8828371386846419,4.300037265865111,1
-1.9697108303224096,0.5607357576787212,0
-1.251963873601329,0.04416068638807269,0
-1.634690754858347,0.3806203883068161,0
0.7203856843226615,3.649426924632902,1
-0.005165645062116475,2.6608861724941235,0
-0.5954044714483833,0.6258985343118068,0
0.22057036210737824,3.993813262830601,1
-0.7135871481901392,2.3055247321582053,0
1.179990490840817,4.019199042692721,1
-1.9190969879593136,0.8097355150148602,0
1.7174073035673154,5.8450596981306555,1
1.8828941313016392,5.9530306342161605,1
-1.4461213467867364,0.6700770745202121,0
1.4425276189350758,4.502497287703141,1
0.8540410405640406,3.806341146786484,1
-0.686072715958812,1.4795629236948098,0
0.9494780433848473,4.803388040334139,1
0.1804166096302322,3.5426013494957105,1
0.650034355418831,3.666308449537687,1
0.048515132851522313,3.513710934461675,1
1.125648721179978,4.247095696007818,1
-1.6683396297776634,1.1474659950306272,0
1.306455789339458,5.179189989091805,1
0.4135062125820248,4.165924803775198,1
1.1110309981390594,5.107751604166363,1
1.6447596800311062,4.638446199972591,1
-1.0148079844452815,1.684874656067576,0
-0.11349560773983658,0.6709906533730465,0
0.44772893571250005,4.239677885596533,1
-0.19820675013585243,1.8915684076314851,0
0.7153524052001021,5.116886851166589,1
-0.9069297748278284,1.9153322181908856,0
-1.1851914131453216,1.4404911950068686,0
-1.9524541540774614,0.2015566265455805,0
-0.10980032614272339,2.0415053137877957,0
1.3555511726142382,4.1435680587292065,1
1.9120680548411424,5.2705959651643,1
-0.5618550582255435,2.1598458587141263,0
1.8482747225007596,5.112980536938165,1
-1.743802776313729,0.41876614978682813,0
-0.35852737047620353,1.915194947492,0
1.3269303281693787,5.146969384491001,1
-0.5855248629524423,1.063797622601438,0
-0.8252783930864553,1.3869675116255893,0
0.741395086923303,4.590721943733261,1
-1.6435682157601663,0.8038768025038946,0
1.3316931118380428,4.433448923458285,1
1.6203561896221355,4.562128716073605,1
-1.045447641765,1.2526655723438986,0
1.49555114396545,3.932309992864014,1
-1.5790761203622719,0.48561013941339304,0
-1.6352536433903522,1.428880240033268,0
0.19115163036945582,4.9564565364305295,1
0.8679745180574376,3.7169376392231688,1
0.9108667881046539,4.0370382876142425,1
-1.1280594807169715,1.594874887681465,0
0.06778587525664781,3.7450023961119396,1
-1.0665429539869886,1.2350190009089081,0
1.2369187738178327,4.726153286791755,1
1.443543025641822,4.754302355970941,1
0.2998586524813658,4.3807856142289765,1
1.3889794738261503,5.170514116544293,1
-0.6320943945501778,1.1277424549998631,0
1.9963678405271756,5.486655021420159,1
-1.101142187476158,1.5659411606047278,0
1.7946031730361418,5.124331957147893,1
1.119824616370348,5.013661486609855,1
0.9705396145295038,4.1898559656533285,1
-0.5380067678476212,1.5474622529076598,0
1.7752297406546642,4.668408017181603,1
1.772429303469755,5.623704754470153,1
1.5384978272349277,3.831472878930756,1
-0.710313666262421,0.4693210655006743,0
-0.23884573444493684,1.7357315394243185,0
-1.3724950922183554,1.051481741224489,0
-1.9748212949325463,0.7926758350318457,0
-0.12147411261582608,2.2818682652272977,0
1.979588899675714,4.87046199454384,1
-0.03579232076561256,1.8831645202570282,0
-0.5609475334833665,2.018040738624173,0
-1.5204537023444558,1.3358482571078678,0
0.9630149139117998,4.450426780854725,1
-0.3264848651768739,2.1193462418821203,0
-1.226851247387386,1.0660397113138593,0
-1.676982231698839,1.0196876075706776,0
-1.5349605768804921,0.2873429203888449,0
1.6902618756130106,4.775991522454208,1
0.1378805948693551,3.8430093694598817,1
0.9343705448503763,3.998544003285736,1
-0.37180613899403214,2.335852346585704,0
0.5542259439151302,4.216558481899911,1
1.9446861239684265,5.300108422036647,1
1.9048371145050171,4.829165546262454,1
-0.8232899013020027,1.4479717335629907,0
1.471277154090942,4.871043775441479,1
1.6449336291473644,5.149419208444539,1
-0.2961791575642203,1.1673770518133826,0
0.8230874213598836,4.4929819481230915,1
-1.2915665699527237,1.1424841187565942,0
1.6209429721539177,5.071923485242766,1
0.4993132607548234,2.4302837289436443,1
-1.081542530854109,1.9380594453647484,0
-0.26993959195525985,1.9419558344921244,0
-1.5931086940790835,1.4212810029348828,0
-0.8159028176217196,1.2049019714529465,0
-0.06437770813791843,2.3389170484297597,0
0.9055390917660189,4.374215044157862,1
-0.6055262005217741,1.2460604728461777,0
1.9016601963410058,5.505172659026615,1
-0.8314482181735987,0.9581361612567422,0
-0.9054302660041254,1.292114057168554,0
-0.7734987079598126,1.4546484778977842,0
-1.3391461740582327,-0.5442057021776756,0
-1.3679665962214753,0.8375806289187402,0
0.4036184265286584,3.859662323292742,1
-1.7097653045182293,0.472532110025062,0
0.35324711970999845,3.3553009025336724,1
-0.9772103442272866,1.5015680129916846,0
0.37965815457254415,3.9825185208514466,1
1.8652192160340095,4.60508282687809,1
0.7816228344711909,3.7058304725182856,1
0.5560695561442315,3.544665643869122,1
1.3270022095167846,4.422867137616143,1
0.766101552305428,4.403634438322722,1
1.6266041505166977,4.252216349271308,1
1.6024399010053783,4.888270366659736,1
-0.1974120400404935,1.9232724036342557,0
1.274975237536692,4.7413461275043645,1
-1.5906928736335186,1.3249657021037802,0
1.0689439434723482,4.216225228447025,1
-0.0865013466588831,1.7423213078034094,0
-1.134664720205239,1.3375368657246116,0
0.6352598337842563,3.8537261855231297,1
-1.0715482039035935,0.9461471461449009,0
1.4464659883918554,5.147310870158483,1
0.4926634129920928,3.741697055966042,1
0.021167085327317814,3.868965154572513,1
-1.1871579568266477,0.5669247213232946,0
-0.7069014568071474,0.7632313097365901,0
-1.7394302947233031,0.3081637237919657,0
1.835963839155693,5.365037688383207,1
-0.21170967549878128,1.5427620898414798,0
0.9442188121049582,3.8934110013718404,1
0.4912411300071047,4.081031925839168,1
0.8711763081501132,4.030944679357976,1
-0.9409031613436829,1.7842026865629919,0
-0.5096149989327361,2.1288397722053034,0
-0.5361170899425507,1.7965532584967265,0
-0.21538858363307778,1.8503916396066216,0
0.5667774546775606,3.0950776363352275,1
0.9432243150297199,3.9198568445875717,1
-0.633127060618901,0.322428910402756,0
-0.21419140241697088,1.0469147707867077,0
1.046738656337269,4.394233296999985,1
0.42879341510891056,3.3728813723261024,1
-0.5969260839072246,1.7670159047636569,0
0.9108873749807471,3.8953070480475525,1
-1.5471222817139494,1.490015386299529,0
-0.7120290253137176,1.2517462361175768,0
1.5981841359842535,4.569881272985103,1
-0.23062190667246885,2.017712203108855,0
-0.7303551936385659,1.043870072949389,0
1.1456169420213427,4.724212765113446,1
0.4816326408568461,4.038883629760513,1
1.0622904845021832,4.064913877550374,1
1.0761443472520624,4.367143887816116,1
1.7495062674996191,5.334197137280978,1
-1.1077423313205745,0.8148423523193675,0
0.6528199446360348,3.659111176793788,1
-0.7107830546143812,0.42190443538750233,0
0.30099416765138187,3.9907192852797593,1
1.1029089732627644,4.807476473681933,1
-1.564533219955548,0.9221832747791967,0
0.19277301394676227,3.2125302334193933,1
-1.7748143206478408,0.3982707917400581,0
0.7137690792550773,4.28729894216431,1
-1.4851819885595572,1.0926901207272064,0
1.4732636650285262,5.253126970821098,1
-0.7195786384678837,1.2986073580008157,0
-1.5245587118089192,1.203039658312087,0
-0.09976463687305781,2.063025985763221,0
0.8255038654161266,4.731102128254993,1
-0.3404607880685351,2.2776489254426204,0
0.20214929314236763,4.204183525140057,1
-0.13512792383622907,2.3446320480225222,0
0.09009501192868408,2.849351573044614,1
-0.8912663145959399,1.0724534562750307,0
1.24889495746661,4.403623845414244,1
0.044799775209716675,5.186416758182529,1
-0.9715971846734242,1.079955906271597,0
0.4406224394740996,4.171385656971038,1
-1.9427648205838386,0.824934334867664,0
-1.9970121597037842,-0.0988724806154897,0
-0.9046076791920585,1.6129513167741616,0
-1.2084483899110023,1.1994311183858952,0
0.9259085001448706,4.678016927147,1
1.0585434826944247,5.270558205653749,1
-0.5618438386718458,2.0906908604164034,0
-1.303322485296023,1.3618650174648408,0
1.3423097767292247,4.523665745042412,1
0.6990522620796873,3.9293019956992032,1
1.7534994882804091,4.320027552744103,1
-0.16501256267137165,2.41643836138561,0
0.6168229276716994,4.3856346745051855,1
-1.0862326502113824,0.8440515854474564,0
1.6817900272211026,4.805976060734325,1
1.0216677856346648,4.364328883499803,1
1.1846773151832752,5.365964137812936,1
0.901148300174861,4.372600748534417,1
0.4418780459544114,4.302609891026861,1
-0.8903541895781477,1.099356947315556,0
0.40760532229376345,4.892740170243318,1
0.09221072701609545,4.15389802091015,1
1.0494599191458729,5.444716543013412,1
1.070097128082606,4.27154470005774,1
1.0504380168826524,3.7390197246764245,1
1.1158663268711653,3.4712512133436637,1
-0.7190707078650758,1.1959418510380995,0
-1.5244715416982308,1.025571921630481,0
-1.255933633853353,0.1328817326067997,0
0.9213955166288974,4.642661636265661,1
-0.3617298360880792,1.8428845883253513,0
0.368971720259915,4.348814589290557,1
-1.4454679839946243,1.7261302895561785,0
-1.2408725515754035,1.2793213539869939,0
-0.7810308933310268,1.072442410278078,0
-1.5846089928877625,0.047720228262068454,0
-0.9691728027040112,2.010736719592403,0
1.7966813643753032,4.289823342183236,1
-1.7566111122365489,1.1257770245972685,0
-1.9777907407288642,0.31315209234416946,0
1.545096905533375,4.008889483224193,1
-0.2907539335486353,1.773620304443041,0
-0.02051553411184992,2.532893416562519,0
-0.11212298177044877,1.5800786425907922,0
-1.861368498493062,0.9509080493774551,0
-0.8450716239706582,1.4613712815981408,0
0.3815208067780893,3.636177676626784,1
0.8118712750007626,4.0146901464101665,1
0.4501194293807087,4.821106905029845,1
-1.8231663519895163,-0.12592255729106128,0
1.5086337461974146,3.5913448759209485,1
-0.6209197564381181,0.9595653028641439,0
0.0727944007511816,4.282381613179474,1
1.6857419257275845,4.907985096110281,1
1.718962303725431,4.641517425147628,1
